gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
2012959180																										20844342										http://creativecommons.org/licenses/by-nc/4.0/			2019-03-18T21:25:55Z			https://www.inaturalist.org/observations/20844342				© jorgejuanrueda some rights reserved	jorgejuanrueda												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 30598m to protect threatened taxon			https://www.inaturalist.org/observations/20844342	20844342		jorgejuanrueda								wild									Aepyceros petersi												2014-07-29T22:04:00+02:00	20:04:00Z						2014/07/29 10:04 PM CEST																NA	Oshikoto				Omuthiyagwipundi, Etosha National Park, NA-OT, NA											-19.1514919855	16.552686782		30598																																			46357067				2019-03-01T04:02:21Z				120012								Aepyceros melampus petersi								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
2012959130																										20844344										http://creativecommons.org/licenses/by-nc/4.0/			2019-03-18T21:25:45Z			https://www.inaturalist.org/observations/20844344				© jorgejuanrueda some rights reserved	jorgejuanrueda												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 30598m to protect threatened taxon			https://www.inaturalist.org/observations/20844344	20844344		jorgejuanrueda								wild									Aepyceros petersi												2014-07-29T22:04:00+02:00	20:04:00Z						2014/07/29 10:04 PM CEST																NA	Oshikoto				Omuthiyagwipundi, Etosha National Park, NA-OT, NA											-19.1376568279	16.299613327		30598																																			46357070				2019-03-01T04:02:23Z				120012								Aepyceros melampus petersi								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
2006086935																										20798536										http://creativecommons.org/licenses/by/4.0/			2019-03-07T01:43:05Z			https://www.inaturalist.org/observations/20798536				© QuestaGame some rights reserved	QuestaGame												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 29936m at the request of the observer			https://www.inaturalist.org/observations/20798536	20798536		QuestaGame								wild									Sighting and photos (c) igmar_grewar.												2019-02-26T20:58:00+11:00	09:58:00Z						2019-02-26T20:58																ZA	Gauteng				City of Tshwane, ZA-GT, ZA											-25.6629979689	28.3871968691		29936																																			46222504				2019-02-27T05:27:15Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
2006081868																										20784371										http://creativecommons.org/licenses/by-nc/4.0/			2019-02-26T22:21:43Z			https://www.inaturalist.org/observations/20784371				© Igmar Grewar some rights reserved	Igmar Grewar												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/20784371	20784371		Igmar Grewar								wild																					2019-02-24T12:55:00+02:00	10:55:00Z						2019/02/24 12:55 PM SAST																ZA	Gauteng				Roodeplaat, South Africa											-25.6362933191	28.3554164555		117																																			46185272				2019-02-26T18:14:14Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
2006081746																										20784030										http://creativecommons.org/licenses/by-nc/4.0/			2019-02-27T17:56:28Z			https://www.inaturalist.org/observations/20784030				© leandroop some rights reserved	leandroop												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/20784030	20784030		leandroop								wild																					2019-02-26T13:47:26+02:00	11:47:26Z						2019-02-26 1:47:26 pm GMT+02:00																RW	Iburasirazuba				Gatsibo, Rwanda											-1.5346891061	30.675121285		16829																																			46253511				2019-02-27T17:56:28Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
2006079780																										20778660										http://creativecommons.org/licenses/by-nc/4.0/			2019-02-26T16:49:09Z			https://www.inaturalist.org/observations/20778660				© jorgejuanrueda some rights reserved	jorgejuanrueda												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/20778660	20778660		jorgejuanrueda								wild																					2014-07-27T19:41:00+02:00	17:41:00Z						2014/07/27 7:41 PM CEST																NA	Zambezi				Zambezi, Namibia											-17.8130511133	25.0567677913		61																																			46168622				2019-02-26T13:11:44Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
2006079775																										20778679										http://creativecommons.org/licenses/by-nc/4.0/			2019-02-26T16:54:56Z			https://www.inaturalist.org/observations/20778679				© jorgejuanrueda some rights reserved	jorgejuanrueda												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/20778679	20778679		jorgejuanrueda								wild																					2014-07-26T01:01:00+02:00	23:01:00Z						2014/07/26 1:01 AM CEST																NA	Zambezi				Zambezi, Namibia											-17.8407642527	25.0781833103		31																																			46168643				2019-02-26T13:11:49Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
2006079774																										20778669										http://creativecommons.org/licenses/by-nc/4.0/			2019-02-26T16:55:09Z			https://www.inaturalist.org/observations/20778669				© jorgejuanrueda some rights reserved	jorgejuanrueda												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/20778669	20778669		jorgejuanrueda								wild																					2014-07-26T19:42:00+02:00	17:42:00Z						2014/07/26 7:42 PM CEST																BW	Chobe				Distrito Chobe, Botsuana											-17.8325966229	25.0482040086		15																																			46168631				2019-02-26T13:11:46Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
2006079768																										20778675										http://creativecommons.org/licenses/by-nc/4.0/			2019-02-26T16:55:08Z			https://www.inaturalist.org/observations/20778675				© jorgejuanrueda some rights reserved	jorgejuanrueda												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/20778675	20778675		jorgejuanrueda								wild																					2014-07-25T00:47:00+02:00	22:47:00Z						2014/07/25 12:47 AM CEST																NA	Zambezi				Zambezi, Namibia											-17.8415228869	25.0694278178		31																																			46168637				2019-02-26T13:11:47Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
2006079746																										20778652										http://creativecommons.org/licenses/by-nc/4.0/			2019-02-26T16:49:12Z			https://www.inaturalist.org/observations/20778652				© jorgejuanrueda some rights reserved	jorgejuanrueda												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/20778652	20778652		jorgejuanrueda								wild																					2014-07-25T17:16:00+02:00	15:16:00Z						2014/07/25 5:16 PM CEST																BW	Chobe				Distrito Chobe, Botsuana											-17.8284130486	25.0337651668		61																																			46168613				2019-02-26T13:11:42Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
2006079734																										20778659										http://creativecommons.org/licenses/by-nc/4.0/			2019-02-26T16:49:10Z			https://www.inaturalist.org/observations/20778659				© jorgejuanrueda some rights reserved	jorgejuanrueda												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/20778659	20778659		jorgejuanrueda								wild																					2014-07-26T19:23:00+02:00	17:23:00Z						2014/07/26 7:23 PM CEST																BW	Chobe				Distrito Chobe, Botsuana											-17.8309868603	25.0463393626		61																																			46168621				2019-02-26T13:11:44Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
2006079706																										20778664										http://creativecommons.org/licenses/by-nc/4.0/			2019-02-26T16:49:08Z			https://www.inaturalist.org/observations/20778664				© jorgejuanrueda some rights reserved	jorgejuanrueda												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/20778664	20778664		jorgejuanrueda								wild																					2014-07-25T19:41:00+02:00	17:41:00Z						2014/07/25 7:41 PM CEST																BW	Chobe				Distrito Chobe, Botsuana											-17.8276328547	25.037155479		61																																			46168626				2019-02-26T13:11:45Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
2006079661																										20778670										http://creativecommons.org/licenses/by-nc/4.0/			2019-02-26T16:55:08Z			https://www.inaturalist.org/observations/20778670				© jorgejuanrueda some rights reserved	jorgejuanrueda												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/20778670	20778670		jorgejuanrueda								wild																					2014-07-27T19:43:00+02:00	17:43:00Z						2014/07/27 7:43 PM CEST																BW	Chobe				Noroeste, Botsuana											-17.8172309575	25.044856275		31																																			46168633				2019-02-26T13:11:46Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
2006079199																										20776912										http://creativecommons.org/licenses/by-nc/4.0/			2019-02-26T10:44:48Z			https://www.inaturalist.org/observations/20776912				© jorgejuanrueda some rights reserved	jorgejuanrueda												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/20776912	20776912		jorgejuanrueda								wild																					2014-08-21T16:35:00+02:00	14:35:00Z						2014/08/21 4:35 PM CEST																BW	Central				Tutume, Botsuana											-19.7505245709	26.072236243		31																																			46161420				2019-02-26T09:53:49Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
2006079173																										20777012										http://creativecommons.org/licenses/by-nc/4.0/			2019-02-27T03:12:21Z			https://www.inaturalist.org/observations/20777012				© buzzinthebox some rights reserved	buzzinthebox												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/20777012	20777012		buzzinthebox								wild																					2018-03-18T05:40:53Z	05:40:53Z						Sun Mar 18 2018 05:40:53 GMT+0000 (GMT)																ZA	KwaZulu-Natal				Mhujini, , KZN, ZA											-28.2710623442	32.1026442959		33522																																			46182370				2019-02-26T17:18:13Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
