gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
2028450575																										21256269										CC_BY_NC_4_0			2019-03-15T19:29:24Z			https://www.inaturalist.org/observations/21256269				© Igmar Grewar some rights reserved	Igmar Grewar												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/21256269	21256269		Igmar Grewar																												2019-03-10T14:27:00Z	12:27:00Z			2019	3	10	2019/03/10 2:27 PM SAST															ZA	Gauteng				Dinokeng Game Reserve, Hammanskraal							-25.349276	28.348336	208.0																																47460904				2019-03-15T13:22:50Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-26T19:36:45.785Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-26T19:36:43.297Z	2019-04-04T15:14:06.642Z	false
2013749015																										21207712										CC_BY_NC_4_0			2019-03-14T10:49:32Z			https://www.inaturalist.org/observations/21207712				© colejwolf some rights reserved	colejwolf												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/21207712	21207712		colejwolf																												2014-01-06T00:52:00Z	07:52:00Z			2014	1	6	2014/01/06 12:52 AM MST															ZA	Limpopo				Mopani, South Africa							-22.432023	31.298573	1200.0																																47333781				2019-03-13T17:36:02Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T21:32:11.267Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T21:26:40.560Z	2019-04-04T15:14:03.055Z	false
2013747761																										21203163										CC_BY_NC_4_0			2019-03-13T16:45:35Z			https://www.inaturalist.org/observations/21203163				© libby hepburn some rights reserved	libby hepburn												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/21203163	21203163		libby hepburn																												2019-03-13T16:47:24Z	13:47:24Z			2019	3	13	Wed Mar 13 2019 16:47:24 GMT+0300 (GMT+3)															KE	Narok				Trans Mara, Trans Mara, Rift Valley, KE							-1.141397	35.129964	5.0																																								42278								Aepyceros melampus (Lichtenstein, 1812)								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T21:32:09.432Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	2441144	2441144	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus (Lichtenstein, 1812)		DWC_ARCHIVE	2019-03-19T21:26:39.061Z	2019-04-04T15:14:02.040Z	false
2013744956																										21194667										CC_BY_NC_4_0			2019-03-14T12:01:56Z			https://www.inaturalist.org/observations/21194667				© colejwolf some rights reserved	colejwolf												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/21194667	21194667		colejwolf																w/ juv Red-billed Oxpecker												2014-01-03T01:02:00Z	08:02:00Z			2014	1	3	2014/01/03 1:02 AM MST															ZA	Mpumalanga				Ehlanzeni, South Africa							-24.434537	31.8848	10000.0																																47298302				2019-03-13T03:08:12Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T21:32:04.740Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T21:26:35.477Z	2019-04-04T15:14:01.538Z	false
2013744935																										21194664										CC_BY_NC_4_0			2019-03-14T12:01:04Z			https://www.inaturalist.org/observations/21194664				© colejwolf some rights reserved	colejwolf												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/21194664	21194664		colejwolf																												2014-01-03T02:01:00Z	09:01:00Z			2014	1	3	2014/01/03 2:01 AM MST															ZA	Mpumalanga				Ehlanzeni, South Africa							-24.434537	31.8848	10000.0																																47298298				2019-03-13T03:08:10Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T21:32:04.748Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T21:26:35.436Z	2019-04-04T15:14:01.350Z	false
2013741989																										21186220										CC_BY_NC_4_0			2019-03-19T21:00:13Z			https://www.inaturalist.org/observations/21186220				© colejwolf some rights reserved	colejwolf												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/21186220	21186220		colejwolf																												2014-01-06T08:29:00Z	15:29:00Z			2014	1	6	2014/01/06 8:29 AM MST															ZA	Limpopo				Mopani, South Africa							-22.433058	31.295904	500.0																																47276021				2019-03-12T21:11:49Z				42278								Aepyceros melampus (Lichtenstein, 1812)								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-26T19:36:25.115Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	2441144	2441144	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus (Lichtenstein, 1812)		DWC_ARCHIVE	2019-03-26T19:36:25.062Z	2019-04-04T15:14:00.109Z	false
2013740423																										21179106										CC_BY_NC_4_0			2019-03-13T16:20:55Z			https://www.inaturalist.org/observations/21179106				© Shobie some rights reserved	Shobie												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/21179106	21179106		Shobie																												2019-03-10T07:27:00Z	05:27:00Z			2019	3	10	2019/03/10 7:27 AM SAST															ZA	Limpopo				Marakele Park, Thabazimbi, 0380, South Africa							-24.348254	27.568695	27.0																																47259344				2019-03-12T17:34:02Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T21:31:57.842Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T21:26:29.489Z	2019-04-04T15:13:59.157Z	false
2013739402																										21175705										CC_BY_NC_4_0			2019-03-15T12:16:21Z			https://www.inaturalist.org/observations/21175705				© Igmar Grewar some rights reserved	Igmar Grewar												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/21175705	21175705		Igmar Grewar																												2019-03-10T12:41:00Z	10:41:00Z			2019	3	10	2019/03/10 12:41 PM SAST															ZA	Gauteng				Dinokeng Game Reserve, Hammanskraal							-25.385036	28.323596	670.0																																47245937				2019-03-12T14:40:06Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T21:31:56.259Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T21:26:28.172Z	2019-04-04T15:13:59.204Z	false
2013718136																										21108931										CC_BY_NC_4_0			2019-03-10T12:59:05Z			https://www.inaturalist.org/observations/21108931				© steven2802 some rights reserved	steven2802												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/21108931	21108931		steven2802																												2013-02-10T05:48:00Z	04:48:00Z			2013	2	10	2013/02/10 5:48 AM CET															TZ	Iringa				Iringa, Tanzania							-7.657394	34.971519																																	47069301				2019-03-10T11:48:28Z				42278								Aepyceros melampus (Lichtenstein, 1812)								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T21:31:21.355Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	2441144	2441144	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus (Lichtenstein, 1812)		DWC_ARCHIVE	2019-03-19T21:25:58.578Z	2019-04-04T15:13:53.165Z	false
2013718102																										21108920										CC_BY_NC_4_0			2019-03-10T12:59:26Z			https://www.inaturalist.org/observations/21108920				© steven2802 some rights reserved	steven2802												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/21108920	21108920		steven2802																												2013-02-09T15:42:00Z	14:42:00Z			2013	2	9	2013/02/09 3:42 PM CET															TZ	Iringa				Iringa, Tanzania							-7.632364	34.990311																																	47069247				2019-03-10T11:47:00Z				42278								Aepyceros melampus (Lichtenstein, 1812)								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T21:31:21.337Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	2441144	2441144	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus (Lichtenstein, 1812)		DWC_ARCHIVE	2019-03-19T21:25:58.546Z	2019-04-04T15:13:53.020Z	false
2013709472																										21085226										CC_BY_NC_4_0			2019-03-19T21:01:58Z			https://www.inaturalist.org/observations/21085226				© Igmar Grewar some rights reserved	Igmar Grewar												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/21085226	21085226		Igmar Grewar																												2019-03-09T13:50:00Z	11:50:00Z			2019	3	9	2019/03/09 1:50 PM SAST															ZA	Gauteng				Buffelsdrift Nature Reserve, Wallmannsthal AH, South Africa							-25.548563	28.356071	51.0																																47011499				2019-03-09T18:05:21Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-26T19:35:59.216Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-26T19:35:59.190Z	2019-04-04T15:13:51.408Z	false
2012974430																										20888251										CC_BY_NC_4_0			2019-03-04T11:25:47Z			https://www.inaturalist.org/observations/20888251				© Steve Mech some rights reserved	Steve Mech												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/20888251	20888251		Steve Mech																												2018-07-20T13:15:00Z	17:15:00Z			2018	7	20	2018/07/20 1:15 PM EDT															ZA	Limpopo				Mopani, South Africa							-22.988471	31.280146																																	46471696				2019-03-02T20:55:26Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T21:28:48.528Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T21:24:27.520Z	2019-04-04T15:13:30.190Z	false
2012974402																										20888288										CC_BY_NC_4_0			2019-03-04T11:27:18Z			https://www.inaturalist.org/observations/20888288				© Steve Mech some rights reserved	Steve Mech												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/20888288	20888288		Steve Mech																												2018-07-20T10:15:00Z	14:15:00Z			2018	7	20	2018/07/20 10:15 AM EDT															ZA	Limpopo				Mopani, South Africa							-22.947106	31.236951																																	46471755				2019-03-02T20:55:55Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T21:28:48.733Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T21:24:27.593Z	2019-04-04T15:13:30.157Z	false
2012974365																										20888264										CC_BY_NC_4_0			2019-03-04T11:25:20Z			https://www.inaturalist.org/observations/20888264				© Steve Mech some rights reserved	Steve Mech												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/20888264	20888264		Steve Mech																												2018-07-20T12:17:00Z	16:17:00Z			2018	7	20	2018/07/20 12:17 PM EDT															ZA	Limpopo				Mopani, South Africa							-22.994003	31.261816																																	46471716				2019-03-02T20:55:35Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T21:28:48.754Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T21:24:27.594Z	2019-04-04T15:13:29.662Z	false
2012961718																										20850783										CC_BY_NC_4_0			2019-03-01T16:49:32Z			https://www.inaturalist.org/observations/20850783				© Carol McDougall some rights reserved	Carol McDougall												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/20850783	20850783		Carol McDougall																												2019-03-01T09:03:00Z	17:03:00Z			2019	3	1	2019/03/01 9:03 AM PST															ZM	Muchinga				Zambia							-11.911424	32.265389	61551.0																																46375488				2019-03-01T13:53:29Z				42278								Aepyceros melampus (Lichtenstein, 1812)								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T21:28:19.627Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	2441144	2441144	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus (Lichtenstein, 1812)		DWC_ARCHIVE	2019-03-19T21:24:13.481Z	2019-04-04T15:13:26.101Z	false
2012959283																										20844347										CC_BY_NC_4_0			2019-03-18T21:25:10Z			https://www.inaturalist.org/observations/20844347				© jorgejuanrueda some rights reserved	jorgejuanrueda												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30615m to protect threatened taxon			https://www.inaturalist.org/observations/20844347	20844347		jorgejuanrueda																Aepyceros petersi												2014-07-30T22:07:00Z	20:07:00Z			2014	7	30	2014/07/30 10:07 PM CEST															NA	Oshikoto				Omuthiyagwipundi, Etosha National Park, NA-OT, NA							-18.820325	16.516384	30615.0																																46357073				2019-03-01T04:02:24Z				120012								Aepyceros melampus petersi Bocage, 1879								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	petersi	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-26T19:35:03.379Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4262729	4262729	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus petersi Bocage, 1879		DWC_ARCHIVE	2019-03-26T19:35:03.362Z	2019-04-04T15:13:25.395Z	false
2012959238																										20844346										CC_BY_NC_4_0			2019-03-18T21:25:27Z			https://www.inaturalist.org/observations/20844346				© jorgejuanrueda some rights reserved	jorgejuanrueda												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30598m to protect threatened taxon			https://www.inaturalist.org/observations/20844346	20844346		jorgejuanrueda																Aepyceros petersi												2014-07-30T22:06:00Z	20:06:00Z			2014	7	30	2014/07/30 10:06 PM CEST															NA	Oshikoto				Omuthiyagwipundi, Etosha National Park, NA-OT, NA							-19.048018	16.558616	30598.0																																46357072				2019-03-01T04:02:24Z				120012								Aepyceros melampus petersi Bocage, 1879								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	petersi	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-26T19:35:03.345Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4262729	4262729	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus petersi Bocage, 1879		DWC_ARCHIVE	2019-03-26T19:35:03.334Z	2019-04-04T15:13:25.452Z	false
2012959221																										20844341										CC_BY_NC_4_0			2019-03-18T21:26:01Z			https://www.inaturalist.org/observations/20844341				© jorgejuanrueda some rights reserved	jorgejuanrueda												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30598m to protect threatened taxon			https://www.inaturalist.org/observations/20844341	20844341		jorgejuanrueda																Aepyceros petersi												2014-07-30T17:32:00Z	15:32:00Z			2014	7	30	2014/07/30 5:32 PM CEST															NA	Oshikoto				Omuthiyagwipundi, Etosha National Park, NA-OT, NA							-19.166759	16.585232	30598.0																																46357066				2019-03-01T04:02:21Z				120012								Aepyceros melampus petersi Bocage, 1879								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	petersi	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-26T19:35:03.382Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4262729	4262729	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus petersi Bocage, 1879		DWC_ARCHIVE	2019-03-26T19:35:03.373Z	2019-04-04T15:13:26.226Z	false
2012959216																										20844340										CC_BY_NC_4_0			2019-03-18T21:26:07Z			https://www.inaturalist.org/observations/20844340				© jorgejuanrueda some rights reserved	jorgejuanrueda												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30615m to protect threatened taxon			https://www.inaturalist.org/observations/20844340	20844340		jorgejuanrueda																Aepyceros petersi												2014-07-29T17:31:00Z	15:31:00Z			2014	7	29	2014/07/29 5:31 PM CEST															NA	Oshikoto				Oshikoto, NA							-18.857343	17.168399	30615.0																																46357065				2019-03-01T04:02:20Z				120012								Aepyceros melampus petersi Bocage, 1879								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	petersi	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-26T19:35:03.367Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4262729	4262729	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus petersi Bocage, 1879		DWC_ARCHIVE	2019-03-26T19:35:03.350Z	2019-04-04T15:13:25.112Z	false
